SessionID,ConceptA,ConceptB,Distance,QstNr,Duration,TotalClicks,Percentage,AvgPercentage
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,tree,wall,361,2,24253,9.0,0.5051975816156261,0.5432002085202027
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,tree,wall,273,1,25703,9.0,0.38292711666327967,0.5432002085202027
fa8981a0-a672-44b1-a0ee-24dd41cf934a,tree,wall,374,1,29012,8.0,0.7414759272817022,0.5432002085202027
9888d7da-cb31-4e58-a748-19b862b809ce,air,wall,517,2,17933,11.0,1.0,0.5432736123838197
b22fcb29-1c68-4667-b605-29632f061600,air,wall,137,1,19204,6.0,0.3514845366963591,0.5432736123838197
6eaa9365-57f9-4bad-aaf3-daf19447cedc,air,wall,162,0,28852,11.0,0.2783363004551001,0.5432736123838197
d5ac9a96-6169-48ce-830c-60b0e155cc14,bush,park,228,1,23646,10.0,0.43620877050267926,0.5438541188247686
6eaa9365-57f9-4bad-aaf3-daf19447cedc,bush,park,234,1,32281,12.0,0.651499467146858,0.5438541188247686
080702b3-536f-4c17-9b4f-0cd9a820f3df,branch,water,299,1,13752,9.0,0.3669806459265673,0.545318112700188
fa8981a0-a672-44b1-a0ee-24dd41cf934a,branch,water,418,0,22147,9.0,0.7236555794738089,0.545318112700188
64b66018-5cbb-465c-9f13-082cd0b7d8ee,chemistry,wall,377,2,10234,6.0,0.897783893054007,0.5484318419053019
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,chemistry,wall,148,2,18410,6.0,0.20901173024434572,0.5484318419053019
e9798112-59da-4dab-809e-0658ed5d9fb2,chemistry,wall,424,1,20972,8.0,0.6976156948860948,0.5484318419053019
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,chemistry,wall,491,1,25703,9.0,0.6887675670166281,0.5484318419053019
b7cdfea6-5a5b-4558-92b4-3144604b335d,chemistry,wall,175,1,25486,8.0,0.24898032432543413,0.5484318419053019
b22fcb29-1c68-4667-b605-29632f061600,branch,hospital,80,3,12275,5.0,0.11740821373227073,0.5491184319586544
ccd295ca-104d-4f40-bf6c-c6be121d523c,branch,hospital,577,3,24408,6.0,0.9808286501850381,0.5491184319586544
e9798112-59da-4dab-809e-0658ed5d9fb2,photosynthesis,university,95,3,21993,9.0,0.18776517107535529,0.5504037488936153
e6c801f3-8c8b-4b53-b69f-698362463292,photosynthesis,university,602,0,14827,5.0,0.9130423267118755,0.5504037488936153
a4301f4d-0d04-4609-9fee-6a5564afa665,energy,water,81,1,21443,10.0,0.12140029708021802,0.5540719975353209
9888d7da-cb31-4e58-a748-19b862b809ce,energy,water,362,3,22422,9.0,0.7447620138365155,0.5540719975353209
4b623012-c785-4dd3-b628-3900071ae62b,energy,water,229,0,30377,10.0,0.44289032969843967,0.5540719975353209
fab36e73-89b8-430f-ad1b-b7a2d4903caa,energy,water,359,1,67189,28.0,0.9072353495261102,0.5540719975353209
0e8a5da8-d37e-4833-87a1-8e485cd066bb,bush,city,226,2,24339,10.0,0.5930725944116805,0.5553515188691973
d5ac9a96-6169-48ce-830c-60b0e155cc14,bush,city,274,1,23646,10.0,0.523899340339138,0.5553515188691973
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,bush,city,224,0,14523,6.0,0.47760692877641386,0.5553515188691973
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,bush,city,282,1,25703,9.0,0.395121395498844,0.5553515188691973
dfe173f0-4374-4a7a-8316-a8126dc68092,bush,city,391,0,37353,14.0,0.7870573353199104,0.5553515188691973
e9798112-59da-4dab-809e-0658ed5d9fb2,gas,hospital,431,0,26335,9.0,0.4115990628663657,0.5556081062974135
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,gas,hospital,188,3,32883,13.0,0.25522525602587487,0.5556081062974135
e6c801f3-8c8b-4b53-b69f-698362463292,gas,hospital,579,2,15771,5.0,1.0,0.5556081062974135
ada91a01-fe01-416c-bff0-40f20596d101,bush,teacher,494,3,20481,13.0,0.7929628251659696,0.5558397533042455
080702b3-536f-4c17-9b4f-0cd9a820f3df,bush,teacher,307,0,10278,8.0,0.55532375488534,0.5558397533042455
ed2fed40-af69-4e30-bd01-e12ab3210202,bush,teacher,777,2,20054,7.0,0.8652201744380246,0.5558397533042455
6eaa9365-57f9-4bad-aaf3-daf19447cedc,bush,teacher,130,1,32281,12.0,0.3616756400594419,0.5558397533042455
c8dc1d0d-575b-4826-814d-627228bb7a12,bush,teacher,249,2,61117,29.0,0.20401637197245154,0.5558397533042455
64b66018-5cbb-465c-9f13-082cd0b7d8ee,energy,leaf,327,0,10199,5.0,0.9732086269049441,0.5568062934097296
080702b3-536f-4c17-9b4f-0cd9a820f3df,energy,leaf,308,0,10278,8.0,0.5563088192841292,0.5568062934097296
ed2fed40-af69-4e30-bd01-e12ab3210202,energy,leaf,250,1,17432,5.0,0.4308762250970467,0.5568062934097296
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,energy,leaf,117,3,22572,8.0,0.2668315023527981,0.5568062934097296
67f6d3e6-7e95-447d-81b8-20eb845e030e,street,wall,299,1,31953,13.0,0.6406668119461609,0.558043402339352
b7cdfea6-5a5b-4558-92b4-3144604b335d,street,wall,334,1,25486,8.0,0.47541999273254315,0.558043402339352
9888d7da-cb31-4e58-a748-19b862b809ce,air,teacher,272,2,17933,11.0,0.5257626418975115,0.5587757217375866
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,air,teacher,241,3,71568,24.0,0.5328306671681516,0.5587757217375866
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,air,teacher,627,3,21702,11.0,0.9345700154779264,0.5587757217375866
4b623012-c785-4dd3-b628-3900071ae62b,air,teacher,113,2,19123,9.0,0.24193956240675704,0.5587757217375866
9888d7da-cb31-4e58-a748-19b862b809ce,energy,forest,314,3,22422,9.0,0.6464517884261756,0.559961343755378
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,energy,forest,295,2,23805,9.0,0.4734708990845804,0.559961343755378
64b66018-5cbb-465c-9f13-082cd0b7d8ee,building,gas,132,1,9008,5.0,0.27677633534846957,0.561174879328519
0e8a5da8-d37e-4833-87a1-8e485cd066bb,building,gas,529,3,24486,9.0,0.8455734233085684,0.561174879328519
a4301f4d-0d04-4609-9fee-6a5564afa665,bush,university,166,2,24088,10.0,0.2484423123880494,0.5626180355115056
adbdeeba-4e56-4faa-808e-9e1eee47da90,bush,university,516,0,50098,10.0,1.0,0.5626180355115056
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,bush,university,207,2,24253,9.0,0.2900482615852223,0.5626180355115056
dfe173f0-4374-4a7a-8316-a8126dc68092,bush,university,107,0,37353,14.0,0.21677293940650988,0.5626180355115056
b7cdfea6-5a5b-4558-92b4-3144604b335d,bush,university,424,0,27197,10.0,0.7645960617449197,0.5626180355115056
ccd295ca-104d-4f40-bf6c-c6be121d523c,bush,university,208,0,29631,11.0,0.41846667345583777,0.5626180355115056
fab36e73-89b8-430f-ad1b-b7a2d4903caa,bush,university,477,0,24150,12.0,1.0,0.5626180355115056
ada91a01-fe01-416c-bff0-40f20596d101,culture,roof,344,3,20481,13.0,0.5522760967545732,0.5627848833496055
64b66018-5cbb-465c-9f13-082cd0b7d8ee,culture,roof,262,2,10234,6.0,0.6237453629080726,0.5627848833496055
9a788dc4-63a7-4aa2-910b-b07b061b353a,culture,roof,207,0,34605,15.0,0.5123331903861709,0.5627848833496055
f6155886-f394-4b5d-bdd5-bada2dab06d1,building,university,103,1,32386,8.0,0.15784600746882954,0.5630982923830092
ed2fed40-af69-4e30-bd01-e12ab3210202,building,university,834,3,19988,7.0,0.9891228008317086,0.5630982923830092
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,building,university,296,2,23805,9.0,0.4761716655961906,0.5630982923830092
12d82a3c-493e-4bb0-a456-310d2581cc78,building,university,434,1,80453,38.0,0.8267402046936352,0.5630982923830092
4b623012-c785-4dd3-b628-3900071ae62b,building,university,300,3,24517,9.0,0.6010936747082205,0.5630982923830092
fab36e73-89b8-430f-ad1b-b7a2d4903caa,building,university,156,0,24150,12.0,0.3276154009994713,0.5630982923830092
64b66018-5cbb-465c-9f13-082cd0b7d8ee,culture,photosynthesis,329,2,10234,6.0,0.7839584693341515,0.5635039265692887
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,culture,photosynthesis,107,2,27976,7.0,0.3122043142311048,0.5635039265692887
0e8a5da8-d37e-4833-87a1-8e485cd066bb,culture,photosynthesis,288,2,24339,10.0,0.7563348313165676,0.5635039265692887
e9798112-59da-4dab-809e-0658ed5d9fb2,culture,photosynthesis,477,3,21993,9.0,0.9431828606529286,0.5635039265692887
e6c801f3-8c8b-4b53-b69f-698362463292,culture,photosynthesis,98,0,14827,5.0,0.15007902286147515,0.5635039265692887
4b623012-c785-4dd3-b628-3900071ae62b,culture,photosynthesis,317,1,31595,10.0,0.5338355345651979,0.5635039265692887
b7cdfea6-5a5b-4558-92b4-3144604b335d,culture,photosynthesis,415,2,28493,11.0,0.4649324530235955,0.5635039265692887
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,bush,school,296,2,68497,27.0,0.5295239101209426,0.563913562959294
d5ac9a96-6169-48ce-830c-60b0e155cc14,bush,school,262,1,23646,10.0,0.5016202428635088,0.563913562959294
ed2fed40-af69-4e30-bd01-e12ab3210202,bush,school,734,2,20054,7.0,0.817241347059134,0.563913562959294
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,bush,school,129,0,14523,6.0,0.2750559420218602,0.563913562959294
ccd295ca-104d-4f40-bf6c-c6be121d523c,bush,school,347,0,29631,11.0,0.6961263727310238,0.563913562959294
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,roof,street,125,0,43394,12.0,0.20597233897872186,0.564535949975576
bd447541-3691-44a6-a208-55e01ffa3dbe,roof,street,751,2,45895,9.0,1.0,0.564535949975576
ed2fed40-af69-4e30-bd01-e12ab3210202,roof,street,161,0,17727,7.0,0.2561951526362164,0.564535949975576
dfe173f0-4374-4a7a-8316-a8126dc68092,roof,street,297,2,30601,13.0,0.6491904932377155,0.564535949975576
ccd295ca-104d-4f40-bf6c-c6be121d523c,roof,street,355,0,29631,11.0,0.7113217650252265,0.564535949975576
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,house,park,452,3,19841,7.0,0.5609452230542821,0.5646002127970642
67f6d3e6-7e95-447d-81b8-20eb845e030e,house,park,185,0,31294,9.0,0.41306022039983303,0.5646002127970642
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,house,park,348,1,47522,9.0,0.7197951949370774,0.5646002127970642
ada91a01-fe01-416c-bff0-40f20596d101,leaf,stone,387,2,8565,5.0,0.7410117779193462,0.5647725760665067
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,leaf,stone,177,0,59309,12.0,0.558917543837006,0.5647725760665067
adbdeeba-4e56-4faa-808e-9e1eee47da90,leaf,stone,197,1,20665,5.0,0.3943884064431677,0.5647725760665067
ada91a01-fe01-416c-bff0-40f20596d101,leaf,wall,483,2,8565,5.0,0.924385771968784,0.5648856073702362
6197a6ee-30ff-43e2-83da-2acb367d97b9,leaf,wall,394,2,36239,25.0,0.8435836172427131,0.5648856073702362
adbdeeba-4e56-4faa-808e-9e1eee47da90,leaf,wall,185,1,20665,5.0,0.3693393081322003,0.5648856073702362
f6155886-f394-4b5d-bdd5-bada2dab06d1,leaf,wall,296,1,32386,8.0,0.45153702163832315,0.5648856073702362
ed2fed40-af69-4e30-bd01-e12ab3210202,leaf,wall,136,1,17432,5.0,0.23558231786916048,0.5648856073702362
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,bush,tree,428,2,24253,9.0,0.5997049681998847,0.5649533157793505
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,bush,tree,378,1,25703,9.0,0.5302016633588161,0.5649533157793505
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,energy,university,353,2,23805,9.0,0.5667932345547034,0.5667932345547034
e9798112-59da-4dab-809e-0658ed5d9fb2,city,water,88,2,32309,13.0,0.15546280784937025,0.5673211832648916
e6c801f3-8c8b-4b53-b69f-698362463292,city,water,685,1,13774,6.0,0.979179558680413,0.5673211832648916
a4301f4d-0d04-4609-9fee-6a5564afa665,house,school,510,0,42652,18.0,0.8379316312869721,0.5697978036940512
b22fcb29-1c68-4667-b605-29632f061600,house,school,134,0,38165,9.0,0.3016639761011304,0.5697978036940512
6197a6ee-30ff-43e2-83da-2acb367d97b9,air,photosynthesis,580,1,16343,10.0,0.839300413266183,0.5712587610728215
f6155886-f394-4b5d-bdd5-bada2dab06d1,air,photosynthesis,201,0,25164,6.0,0.20789579849939926,0.5712587610728215
6eaa9365-57f9-4bad-aaf3-daf19447cedc,air,photosynthesis,389,0,28852,11.0,0.6665800714528823,0.5712587610728215
ada91a01-fe01-416c-bff0-40f20596d101,photosynthesis,plant,52,1,12136,10.0,0.10120016687616039,0.5714736733619906
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,photosynthesis,plant,113,2,27976,7.0,0.3269795194841563,0.5714736733619906
bd447541-3691-44a6-a208-55e01ffa3dbe,photosynthesis,plant,741,0,51519,11.0,1.0,0.5714736733619906
e6c801f3-8c8b-4b53-b69f-698362463292,photosynthesis,plant,565,0,14827,5.0,0.8577150070876459,0.5714736733619906
d5ac9a96-6169-48ce-830c-60b0e155cc14,photosynthesis,tree trunk,258,2,33346,12.0,0.47563414068626186,0.5715257033241746
dfe173f0-4374-4a7a-8316-a8126dc68092,photosynthesis,tree trunk,320,3,16387,9.0,0.735655780680727,0.5715257033241746
c8dc1d0d-575b-4826-814d-627228bb7a12,photosynthesis,tree trunk,805,0,40843,20.0,0.5032871886055352,0.5715257033241746
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,energy,park,159,0,16665,7.0,0.2713140818694899,0.5723495178514759
e6c801f3-8c8b-4b53-b69f-698362463292,energy,park,802,3,23205,10.0,0.8573936740083858,0.5723495178514759
c8dc1d0d-575b-4826-814d-627228bb7a12,energy,park,351,1,26445,13.0,0.5883407976765519,0.5723495178514759
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,bush,cellulose,468,2,20635,11.0,0.8841187946524426,0.572366366093772
b7cdfea6-5a5b-4558-92b4-3144604b335d,bush,cellulose,144,0,27197,10.0,0.2606139375351014,0.572366366093772
ada91a01-fe01-416c-bff0-40f20596d101,bush,culture,404,3,20481,13.0,0.6473205718047552,0.5730615070191477
9a788dc4-63a7-4aa2-910b-b07b061b353a,bush,culture,165,0,34605,15.0,0.40768937251657295,0.5730615070191477
0e8a5da8-d37e-4833-87a1-8e485cd066bb,bush,culture,206,2,24339,10.0,0.5403323498531165,0.5730615070191477
dfe173f0-4374-4a7a-8316-a8126dc68092,bush,culture,308,0,37353,14.0,0.6207946610121879,0.5730615070191477
c8dc1d0d-575b-4826-814d-627228bb7a12,bush,culture,1191,2,61117,29.0,0.9750211498727149,0.5730615070191477
fab36e73-89b8-430f-ad1b-b7a2d4903caa,bush,culture,118,0,24150,12.0,0.24721093705553865,0.5730615070191477
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,forest,mineral,464,1,20548,9.0,0.8905002674748853,0.5742081744276826
e6c801f3-8c8b-4b53-b69f-698362463292,forest,mineral,154,1,13774,6.0,0.22080792063013271,0.5742081744276826
12d82a3c-493e-4bb0-a456-310d2581cc78,forest,mineral,321,3,86956,38.0,0.6113163351780297,0.5742081744276826
6197a6ee-30ff-43e2-83da-2acb367d97b9,cellulose,mineral,378,0,26577,15.0,0.6531927149222827,0.5746539746867861
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,cellulose,mineral,392,1,16847,6.0,0.49611523445128963,0.5746539746867861
9a788dc4-63a7-4aa2-910b-b07b061b353a,park,university,331,1,29405,20.0,0.7467182452905052,0.5747208287186014
bd447541-3691-44a6-a208-55e01ffa3dbe,park,university,177,3,30704,9.0,0.21900547736111756,0.5747208287186014
67f6d3e6-7e95-447d-81b8-20eb845e030e,park,university,340,0,31294,9.0,0.7584387635041814,0.5747208287186014
9888d7da-cb31-4e58-a748-19b862b809ce,tree,water,290,3,22422,9.0,0.5958693015257249,0.5756363040795102
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,tree,water,139,3,36849,12.0,0.5803789537046582,0.5756363040795102
4b623012-c785-4dd3-b628-3900071ae62b,tree,water,198,0,30377,10.0,0.3824877084493208,0.5756363040795102
dfe173f0-4374-4a7a-8316-a8126dc68092,tree,water,350,1,21115,10.0,0.8234452853133141,0.5756363040795102
ccd295ca-104d-4f40-bf6c-c6be121d523c,tree,water,122,2,22921,5.0,0.2656834201438503,0.5756363040795102
fab36e73-89b8-430f-ad1b-b7a2d4903caa,tree,water,319,1,67189,28.0,0.8059531553401924,0.5756363040795102
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,chemistry,plant,493,2,18410,6.0,0.697317676326626,0.5774948021979102
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,chemistry,plant,300,1,25921,10.0,0.8241669195487862,0.5774948021979102
12d82a3c-493e-4bb0-a456-310d2581cc78,chemistry,plant,110,0,76467,38.0,0.21099981071831816,0.5774948021979102
ada91a01-fe01-416c-bff0-40f20596d101,roof,teacher,436,3,20481,13.0,0.6988427423642378,0.5784001377681283
bd447541-3691-44a6-a208-55e01ffa3dbe,roof,teacher,708,2,45895,9.0,0.9436560046373256,0.5784001377681283
0e8a5da8-d37e-4833-87a1-8e485cd066bb,roof,teacher,114,0,23582,9.0,0.17398681244130004,0.5784001377681283
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,roof,teacher,625,3,19841,7.0,0.775484929532423,0.5784001377681283
6eaa9365-57f9-4bad-aaf3-daf19447cedc,roof,teacher,108,1,32281,12.0,0.3000301998653551,0.5784001377681283
ada91a01-fe01-416c-bff0-40f20596d101,tree trunk,water,5,0,3889,1.0,0.25,0.5792350116793881
adbdeeba-4e56-4faa-808e-9e1eee47da90,tree trunk,water,478,0,50098,10.0,0.9259148655562451,0.5792350116793881
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,tree trunk,water,438,0,19606,6.0,0.8651587737737165,0.5792350116793881
d5ac9a96-6169-48ce-830c-60b0e155cc14,tree trunk,water,282,2,33346,12.0,0.5198497799195222,0.5792350116793881
e6c801f3-8c8b-4b53-b69f-698362463292,tree trunk,water,355,1,13774,6.0,0.5075819267861202,0.5792350116793881
12d82a3c-493e-4bb0-a456-310d2581cc78,tree trunk,water,213,0,76467,38.0,0.4069047240407246,0.5792350116793881
9a788dc4-63a7-4aa2-910b-b07b061b353a,air,leaf,137,2,22289,14.0,0.4649812853698482,0.5808334344882432
fa8981a0-a672-44b1-a0ee-24dd41cf934a,air,leaf,471,3,29054,12.0,0.8442862449181603,0.5808334344882432
12d82a3c-493e-4bb0-a456-310d2581cc78,air,leaf,227,2,82830,38.0,0.4332327731767212,0.5808334344882432
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,leaf,tree trunk,318,0,59309,12.0,1.0,0.582160655977871
d5ac9a96-6169-48ce-830c-60b0e155cc14,leaf,tree trunk,266,2,33346,12.0,0.49024962616899753,0.582160655977871
fab36e73-89b8-430f-ad1b-b7a2d4903caa,leaf,tree trunk,124,3,41415,16.0,0.2562323417646158,0.582160655977871
64b66018-5cbb-465c-9f13-082cd0b7d8ee,tree trunk,university,110,3,47028,14.0,0.23876009081315486,0.5825278372106972
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,tree trunk,university,187,0,59309,12.0,0.5884356150842478,0.5825278372106972
adbdeeba-4e56-4faa-808e-9e1eee47da90,tree trunk,university,355,0,50098,10.0,0.6881175983286172,0.5825278372106972
bd447541-3691-44a6-a208-55e01ffa3dbe,tree trunk,university,660,3,30704,9.0,0.8147980446167689,0.5825278372106972
ada91a01-fe01-416c-bff0-40f20596d101,building,plant,357,1,12136,10.0,0.6896501316439173,0.583942968397156
bd447541-3691-44a6-a208-55e01ffa3dbe,building,plant,604,0,51519,11.0,0.8151921462679421,0.583942968397156
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,building,plant,312,2,18410,6.0,0.4417746022893341,0.583942968397156
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,building,plant,356,0,19606,6.0,0.7029946320949471,0.583942968397156
fab36e73-89b8-430f-ad1b-b7a2d4903caa,building,plant,129,0,24150,12.0,0.2701033296896392,0.583942968397156
6eaa9365-57f9-4bad-aaf3-daf19447cedc,city,university,500,2,25002,6.0,0.8731641080437302,0.5882748097274002
67f6d3e6-7e95-447d-81b8-20eb845e030e,city,university,449,0,31294,9.0,1.0,0.5882748097274002
12d82a3c-493e-4bb0-a456-310d2581cc78,city,university,85,1,80453,38.0,0.16205973616942312,0.5882748097274002
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,city,university,127,0,46614,15.0,0.10322138220126857,0.5882748097274002
dfe173f0-4374-4a7a-8316-a8126dc68092,city,university,399,0,37353,14.0,0.8029288222225794,0.5882748097274002
ada91a01-fe01-416c-bff0-40f20596d101,photosynthesis,street,305,1,12136,10.0,0.5901054523015351,0.5901054523015351
64b66018-5cbb-465c-9f13-082cd0b7d8ee,gas,school,353,1,9008,5.0,0.7372810310675698,0.5922392204341499
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,gas,school,466,2,68497,27.0,0.833080604347209,0.5922392204341499
bd447541-3691-44a6-a208-55e01ffa3dbe,gas,school,477,1,36360,11.0,0.7063396397566553,0.5922392204341499
0e8a5da8-d37e-4833-87a1-8e485cd066bb,gas,school,119,3,24486,9.0,0.1900497796722616,0.5922392204341499
67f6d3e6-7e95-447d-81b8-20eb845e030e,gas,school,209,1,31953,13.0,0.447337649858857,0.5922392204341499
4b623012-c785-4dd3-b628-3900071ae62b,gas,school,360,2,19123,9.0,0.7717165337003393,0.5922392204341499
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,gas,school,126,2,30286,11.0,0.3693399750465443,0.5922392204341499
c8dc1d0d-575b-4826-814d-627228bb7a12,gas,school,464,3,34192,17.0,0.6827685500237629,0.5922392204341499
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,air,house,523,3,21702,11.0,0.7784272559545468,0.5932595476159696
0e8a5da8-d37e-4833-87a1-8e485cd066bb,air,house,459,1,20813,9.0,0.825412068836122,0.5932595476159696
6eaa9365-57f9-4bad-aaf3-daf19447cedc,air,house,177,0,28852,11.0,0.3041736122987162,0.5932595476159696
b7cdfea6-5a5b-4558-92b4-3144604b335d,air,house,133,3,23131,10.0,0.16011481575087766,0.5932595476159696
fab36e73-89b8-430f-ad1b-b7a2d4903caa,air,house,390,2,24165,9.0,0.8981699852395854,0.5932595476159696
9888d7da-cb31-4e58-a748-19b862b809ce,gas,leaf,283,1,35139,14.0,0.4603467145391965,0.593834518380734
0e46c27b-8168-4d5d-ac5b-e585c8a2c0c2,gas,leaf,559,2,68497,27.0,1.0,0.593834518380734
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,gas,leaf,117,1,25921,10.0,0.32115684060300526,0.593834518380734
080702b3-536f-4c17-9b4f-0cd9a820f3df,infrastructure,water,537,1,13752,9.0,0.659757658122974,0.5963271260169524
b5eec5ed-a3c5-4cae-9535-6015fc76c6ee,infrastructure,water,166,0,32190,18.0,0.421698844250632,0.5963271260169524
b7cdfea6-5a5b-4558-92b4-3144604b335d,infrastructure,water,743,2,28493,11.0,0.8322749436039486,0.5963271260169524
fab36e73-89b8-430f-ad1b-b7a2d4903caa,infrastructure,water,187,1,67189,28.0,0.4715770580902549,0.5963271260169524
a4301f4d-0d04-4609-9fee-6a5564afa665,teacher,tree trunk,662,3,22884,12.0,0.9966583681205478,0.5966954884041812
55c4ea08-97b8-4169-97c2-a0a96f73b6f9,teacher,tree trunk,241,0,59309,12.0,0.7580131547407414,0.5966954884041812
ed2fed40-af69-4e30-bd01-e12ab3210202,teacher,tree trunk,231,2,20054,7.0,0.2569629623687253,0.5966954884041812
e9798112-59da-4dab-809e-0658ed5d9fb2,teacher,tree trunk,488,0,26335,9.0,0.4656515179966509,0.5966954884041812
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,teacher,tree trunk,302,3,19841,7.0,0.3746881125895572,0.5966954884041812
4b623012-c785-4dd3-b628-3900071ae62b,teacher,tree trunk,340,2,19123,9.0,0.7281988146088647,0.5966954884041812
9888d7da-cb31-4e58-a748-19b862b809ce,leaf,park,501,1,35139,14.0,0.8129900138808567,0.5971732539344408
67f6d3e6-7e95-447d-81b8-20eb845e030e,leaf,park,211,0,31294,9.0,0.47065072123110346,0.5971732539344408
726cb4f2-98f0-4819-bd4a-b8fe078b78a5,leaf,park,271,1,47522,9.0,0.5623566340600792,0.5971732539344408
dfe173f0-4374-4a7a-8316-a8126dc68092,leaf,park,230,1,21115,10.0,0.5426956465657239,0.5971732539344408
9a788dc4-63a7-4aa2-910b-b07b061b353a,park,teacher,399,1,29405,20.0,0.9007953480750168,0.5980808833365467
f5cd7f51-89a2-4baa-96e1-3dc505ed2e0e,park,teacher,268,0,16665,7.0,0.45568521451232646,0.5980808833365467
0e8a5da8-d37e-4833-87a1-8e485cd066bb,park,teacher,403,0,23582,9.0,0.6161926994565078,0.5980808833365467
dfaab6b6-ae82-4bb5-aa8c-17883d6b97b7,park,teacher,806,3,19841,7.0,1.0,0.5980808833365467
1ffda676-ed6d-49ad-be8f-0bb93841bcf6,park,teacher,432,3,32883,13.0,0.5860830732657375,0.5980808833365467
6eaa9365-57f9-4bad-aaf3-daf19447cedc,park,teacher,110,1,32281,12.0,0.30722996811197933,0.5980808833365467
ccd295ca-104d-4f40-bf6c-c6be121d523c,park,teacher,140,1,34331,9.0,0.32057987993425974,0.5980808833365467
64b66018-5cbb-465c-9f13-082cd0b7d8ee,building,city,82,1,9008,5.0,0.1724108883739016,0.5981193891412767
6197a6ee-30ff-43e2-83da-2acb367d97b9,building,city,415,3,31048,23.0,0.9087090071312489,0.5981193891412767
080702b3-536f-4c17-9b4f-0cd9a820f3df,building,city,396,2,7325,5.0,0.7142694096003259,0.5981193891412767
e9798112-59da-4dab-809e-0658ed5d9fb2,building,city,242,2,32309,13.0,0.4282718250393381,0.5981193891412767
12d82a3c-493e-4bb0-a456-310d2581cc78,building,city,402,1,80453,38.0,0.7669358155615689,0.5981193891412767
9888d7da-cb31-4e58-a748-19b862b809ce,cellulose,infrastructure,492,2,17933,11.0,0.9507647290681372,0.6013859221089772
9a788dc4-63a7-4aa2-910b-b07b061b353a,cellulose,infrastructure,187,3,21807,13.0,0.6895521824499462,0.6013859221089772
b22fcb29-1c68-4667-b605-29632f061600,cellulose,infrastructure,97,2,10731,5.0,0.10441709020251501,0.6013859221089772
6eaa9365-57f9-4bad-aaf3-daf19447cedc,cellulose,infrastructure,278,2,25002,6.0,0.4862627495537689,0.6013859221089772
c8dc1d0d-575b-4826-814d-627228bb7a12,cellulose,infrastructure,1241,0,40843,20.0,0.7759328592705189,0.6013859221089772
e6c801f3-8c8b-4b53-b69f-698362463292,cellulose,hospital,524,2,15771,5.0,0.9048970331594745,0.6049709899659069
b7cdfea6-5a5b-4558-92b4-3144604b335d,cellulose,hospital,169,0,27197,10.0,0.30504494677233934,0.6049709899659069
a4301f4d-0d04-4609-9fee-6a5564afa665,bush,stone,465,2,24088,10.0,0.6946039561179725,0.605763958395012
1dfc8599-8b54-47a8-948d-b6a6df0ba2cb,bush,stone,620,2,24253,9.0,0.8684275805962086,0.605763958395012
0e8a5da8-d37e-4833-87a1-8e485cd066bb,bush,stone,97,2,24339,10.0,0.2542603384708548,0.605763958395012
bd447541-3691-44a6-a208-55e01ffa3dbe,street,tree,417,2,45895,9.0,0.5554449769242561,0.6071093117444256
